OwnerName,APN,SitusAddress,SitusCity,SitusZip,SubdivisionID,SubdivisionName,Mcr,SectionTownshipRange,IsRental,Weight,PropertyDescription,OwnerMailingAddress,McrNumber,PropertyType,PUCCode,ImprFCV,LandFCV,Neighborhood,MarketArea,Stories,LandSize,SalePrice,SaleDate,FullCashValue,LivableSqFootage,ConstructionYear,WeightedAge,PoolArea,Foreclosed,Floor1SqFt,Floor2SqFt,Floor3SqFt,BasementSqFt,Pool,Garage
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '641', 'clean': '10581641', 'formatted': '105-81-641', 'link': '/api/parcel/10581641'}","2606 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '642', 'clean': '10581642', 'formatted': '105-81-642', 'link': '/api/parcel/10581642'}","2610 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '643', 'clean': '10581643', 'formatted': '105-81-643', 'link': '/api/parcel/10581643'}","2614 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '644', 'clean': '10581644', 'formatted': '105-81-644', 'link': '/api/parcel/10581644'}","2618 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '645', 'clean': '10581645', 'formatted': '105-81-645', 'link': '/api/parcel/10581645'}","2622 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '646', 'clean': '10581646', 'formatted': '105-81-646', 'link': '/api/parcel/10581646'}","2626 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '647', 'clean': '10581647', 'formatted': '105-81-647', 'link': '/api/parcel/10581647'}","2630 W SUNLAND AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '648', 'clean': '10581648', 'formatted': '105-81-648', 'link': '/api/parcel/10581648'}","2633 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '649', 'clean': '10581649', 'formatted': '105-81-649', 'link': '/api/parcel/10581649'}","2629 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '650', 'clean': '10581650', 'formatted': '105-81-650', 'link': '/api/parcel/10581650'}","2625 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '651', 'clean': '10581651', 'formatted': '105-81-651', 'link': '/api/parcel/10581651'}","2621 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '652', 'clean': '10581652', 'formatted': '105-81-652', 'link': '/api/parcel/10581652'}","2617 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '653', 'clean': '10581653', 'formatted': '105-81-653', 'link': '/api/parcel/10581653'}","2613 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '654', 'clean': '10581654', 'formatted': '105-81-654', 'link': '/api/parcel/10581654'}","2609 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '655', 'clean': '10581655', 'formatted': '105-81-655', 'link': '/api/parcel/10581655'}","2632 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '656', 'clean': '10581656', 'formatted': '105-81-656', 'link': '/api/parcel/10581656'}","2628 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '657', 'clean': '10581657', 'formatted': '105-81-657', 'link': '/api/parcel/10581657'}","2624 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '658', 'clean': '10581658', 'formatted': '105-81-658', 'link': '/api/parcel/10581658'}","2620 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '659', 'clean': '10581659', 'formatted': '105-81-659', 'link': '/api/parcel/10581659'}","2616 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '660', 'clean': '10581660', 'formatted': '105-81-660', 'link': '/api/parcel/10581660'}","2612 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '661', 'clean': '10581661', 'formatted': '105-81-661', 'link': '/api/parcel/10581661'}","2608 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '662', 'clean': '10581662', 'formatted': '105-81-662', 'link': '/api/parcel/10581662'}","2604 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '663', 'clean': '10581663', 'formatted': '105-81-663', 'link': '/api/parcel/10581663'}","2556 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '664', 'clean': '10581664', 'formatted': '105-81-664', 'link': '/api/parcel/10581664'}","2552 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '665', 'clean': '10581665', 'formatted': '105-81-665', 'link': '/api/parcel/10581665'}","2553 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '666', 'clean': '10581666', 'formatted': '105-81-666', 'link': '/api/parcel/10581666'}","2557 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '667', 'clean': '10581667', 'formatted': '105-81-667', 'link': '/api/parcel/10581667'}","2603 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '668', 'clean': '10581668', 'formatted': '105-81-668', 'link': '/api/parcel/10581668'}","2607 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '669', 'clean': '10581669', 'formatted': '105-81-669', 'link': '/api/parcel/10581669'}","2611 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '670', 'clean': '10581670', 'formatted': '105-81-670', 'link': '/api/parcel/10581670'}","2615 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '671', 'clean': '10581671', 'formatted': '105-81-671', 'link': '/api/parcel/10581671'}","2619 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '672', 'clean': '10581672', 'formatted': '105-81-672', 'link': '/api/parcel/10581672'}","2623 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '673', 'clean': '10581673', 'formatted': '105-81-673', 'link': '/api/parcel/10581673'}","2627 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '674', 'clean': '10581674', 'formatted': '105-81-674', 'link': '/api/parcel/10581674'}","2631 W CHAMBERS ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '675', 'clean': '10581675', 'formatted': '105-81-675', 'link': '/api/parcel/10581675'}","2531 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '676', 'clean': '10581676', 'formatted': '105-81-676', 'link': '/api/parcel/10581676'}","2535 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '677', 'clean': '10581677', 'formatted': '105-81-677', 'link': '/api/parcel/10581677'}","2539 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '678', 'clean': '10581678', 'formatted': '105-81-678', 'link': '/api/parcel/10581678'}","2543 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '679', 'clean': '10581679', 'formatted': '105-81-679', 'link': '/api/parcel/10581679'}","2547 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '680', 'clean': '10581680', 'formatted': '105-81-680', 'link': '/api/parcel/10581680'}","2551 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '681', 'clean': '10581681', 'formatted': '105-81-681', 'link': '/api/parcel/10581681'}","2555 W BOWKER ST PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '682', 'clean': '10581682', 'formatted': '105-81-682', 'link': '/api/parcel/10581682'}","5515 S 26TH AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '683', 'clean': '10581683', 'formatted': '105-81-683', 'link': '/api/parcel/10581683'}","5519 S 26TH AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '684', 'clean': '10581684', 'formatted': '105-81-684', 'link': '/api/parcel/10581684'}","5523 S 26TH AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '685', 'clean': '10581685', 'formatted': '105-81-685', 'link': '/api/parcel/10581685'}","5527 S 26TH AVE PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '686', 'clean': '10581686', 'formatted': '105-81-686', 'link': '/api/parcel/10581686'}","5516 S 25TH DR PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '687', 'clean': '10581687', 'formatted': '105-81-687', 'link': '/api/parcel/10581687'}","5512 S 25TH DR PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '688', 'clean': '10581688', 'formatted': '105-81-688', 'link': '/api/parcel/10581688'}","5508 S 25TH DR PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '689', 'clean': '10581689', 'formatted': '105-81-689', 'link': '/api/parcel/10581689'}","2434 W CHANUTE PASS PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '690', 'clean': '10581690', 'formatted': '105-81-690', 'link': '/api/parcel/10581690'}","2438 W CHANUTE PASS PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '691', 'clean': '10581691', 'formatted': '105-81-691', 'link': '/api/parcel/10581691'}","2442 W CHANUTE PASS PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '692', 'clean': '10581692', 'formatted': '105-81-692', 'link': '/api/parcel/10581692'}","2446 W CHANUTE PASS PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
LENNAR ARIZONA INC/KB HOME PHOENIX INC,"{'Book': '105', 'Map': '81', 'Item': '693', 'clean': '10581693', 'formatted': '105-81-693', 'link': '/api/parcel/10581693'}","2506 W CHANUTE PASS PHOENIX, AZ 85041",PHOENIX,85041,1250,LIBERTY,94439,25-1N-2E,FALSE,101510,AGRICULTURAL,"1665 W ALAMEDA DR STE 130 TEMPE, AZ 85282",94439,AG,4110,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
